layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.18579102
layer1.0.conv2_1x1,0.20019531
layer1.0.conv3_3x3,0.41433376
layer1.0.conv4_1x1,0.17333984
layer1.0.conv5_1x1,0.19293213
layer1.0.shortcut.0,0.20361328
layer2.0.conv1_1x1,0.37442017
layer2.0.conv2_1x1,0.28125
layer2.0.conv3_3x3,0.5923123
layer2.0.conv4_1x1,0.2588501
layer2.0.conv5_1x1,0.29101562
layer2.0.shortcut.0,0.41114807
layer3.0.conv1_1x1,0.52711487
layer3.0.conv2_1x1,0.3854065
layer3.0.conv3_3x3,0.72238326
layer3.0.conv4_1x1,0.34068298
layer3.0.conv5_1x1,0.40886307
layer3.0.shortcut.0,0.57538795
layer3.1.conv1_1x1,0.63319397
layer3.1.conv2_1x1,0.3592224
layer3.1.conv3_3x3,0.6522624
layer3.1.conv4_1x1,0.31599426
layer3.1.conv5_1x1,0.40496445
layer4.0.conv1_1x1,0.6058731
layer4.0.conv2_1x1,0.47341156
layer4.0.conv3_3x3,0.8770625
layer4.0.conv4_1x1,0.5529938
layer4.0.conv5_1x1,0.62130547
layer4.0.shortcut.0,0.8508849
linear,0.0
