layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.57543945
layer1.0.conv2_1x1,0.7351074
layer1.0.conv3_3x3,0.7334527
layer1.0.conv4_1x1,0.32299805
layer1.0.conv5_1x1,0.57025146
layer1.0.shortcut.0,0.5203247
layer2.0.conv1_1x1,0.57977295
layer2.0.conv2_1x1,0.54870605
layer2.0.conv3_3x3,0.59265816
layer2.0.conv4_1x1,0.29663086
layer2.0.conv5_1x1,0.6288147
layer2.0.shortcut.0,0.65325165
layer3.0.conv1_1x1,0.6607361
layer3.0.conv2_1x1,0.49560547
layer3.0.conv3_3x3,0.61165196
layer3.0.conv4_1x1,0.2774353
layer3.0.conv5_1x1,0.44385147
layer3.0.shortcut.0,0.6813431
layer3.1.conv1_1x1,0.56674576
layer3.1.conv2_1x1,0.31321716
layer3.1.conv3_3x3,0.398919
layer3.1.conv4_1x1,0.200943
layer3.1.conv5_1x1,0.3996849
layer4.0.conv1_1x1,0.49312973
layer4.0.conv2_1x1,0.44224548
layer4.0.conv3_3x3,0.69113415
layer4.0.conv4_1x1,0.5134697
layer4.0.conv5_1x1,0.9407263
layer4.0.shortcut.0,0.9686451
linear,0.0
