Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_small_imagenet_1731002507.845115_rf_level_12_sgd_100_res_224_no_ffcv_test_acc_34.88.pth,34.88,33.97
resnet25_small_normal_small_imagenet_1731002665.9096794_rf_level_12_sgd_100_res_224_no_ffcv_test_acc_35.92.pth,35.92,34.46
resnet25_small_normal_small_imagenet_1731002679.452018_rf_level_12_sgd_100_res_224_no_ffcv_test_acc_35.53.pth,35.55,34.32
resnet25_small_normal_small_imagenet_1731002522.2118359_rf_level_12_sgd_100_res_224_no_ffcv_test_acc_35.16.pth,35.11,34.34
