layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.23657227
layer1.0.conv2_1x1,0.25048828
layer1.0.conv3_3x3,0.49932182
layer1.0.conv4_1x1,0.21459961
layer1.0.conv5_1x1,0.24139404
layer1.0.shortcut.0,0.25457764
layer2.0.conv1_1x1,0.45635986
layer2.0.conv2_1x1,0.3427124
layer2.0.conv3_3x3,0.6932712
layer2.0.conv4_1x1,0.32214355
layer2.0.conv5_1x1,0.35868835
layer2.0.shortcut.0,0.5045929
layer3.0.conv1_1x1,0.63087463
layer3.0.conv2_1x1,0.46939087
layer3.0.conv3_3x3,0.81921893
layer3.0.conv4_1x1,0.41584778
layer3.0.conv5_1x1,0.50079346
layer3.0.shortcut.0,0.69395447
layer3.1.conv1_1x1,0.73955536
layer3.1.conv2_1x1,0.43852234
layer3.1.conv3_3x3,0.7526805
layer3.1.conv4_1x1,0.38554382
layer3.1.conv5_1x1,0.49728394
layer4.0.conv1_1x1,0.7106972
layer4.0.conv2_1x1,0.5721359
layer4.0.conv3_3x3,0.9424451
layer4.0.conv4_1x1,0.6661949
layer4.0.conv5_1x1,0.7632723
layer4.0.shortcut.0,0.96967363
linear,0.0
