layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7546387
layer1.0.conv2_1x1,0.7570801
layer1.0.conv3_3x3,0.85253906
layer1.0.conv4_1x1,0.69750977
layer1.0.conv5_1x1,0.71325684
layer1.0.shortcut.0,0.68499756
layer2.0.conv1_1x1,0.72769165
layer2.0.conv2_1x1,0.7174072
layer2.0.conv3_3x3,0.7699992
layer2.0.conv4_1x1,0.46661377
layer2.0.conv5_1x1,0.7338257
layer2.0.shortcut.0,0.7349777
layer3.0.conv1_1x1,0.7520828
layer3.0.conv2_1x1,0.60672
layer3.0.conv3_3x3,0.7080417
layer3.0.conv4_1x1,0.3578949
layer3.0.conv5_1x1,0.59342194
layer3.0.shortcut.0,0.8026657
layer3.1.conv1_1x1,0.69665146
layer3.1.conv2_1x1,0.40194702
layer3.1.conv3_3x3,0.4879354
layer3.1.conv4_1x1,0.24320984
layer3.1.conv5_1x1,0.4998474
layer4.0.conv1_1x1,0.5989132
layer4.0.conv2_1x1,0.49349594
layer4.0.conv3_3x3,0.6895451
layer4.0.conv4_1x1,0.541893
layer4.0.conv5_1x1,0.95565224
layer4.0.shortcut.0,0.98612547
linear,0.0
