layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.8640137
layer1.0.conv2_1x1,0.8791504
layer1.0.conv3_3x3,0.8857964
layer1.0.conv4_1x1,0.6262207
layer1.0.conv5_1x1,0.82855225
layer1.0.shortcut.0,0.8183594
layer2.0.conv1_1x1,0.8778076
layer2.0.conv2_1x1,0.8614502
layer2.0.conv3_3x3,0.87453884
layer2.0.conv4_1x1,0.63305664
layer2.0.conv5_1x1,0.9082489
layer2.0.shortcut.0,0.916626
layer3.0.conv1_1x1,0.9468231
layer3.0.conv2_1x1,0.91542053
layer3.0.conv3_3x3,0.9497935
layer3.0.conv4_1x1,0.70887756
layer3.0.conv5_1x1,0.8994179
layer3.0.shortcut.0,0.9634571
layer3.1.conv1_1x1,0.92852783
layer3.1.conv2_1x1,0.6925354
layer3.1.conv3_3x3,0.7791426
layer3.1.conv4_1x1,0.46012878
layer3.1.conv5_1x1,0.8379364
layer4.0.conv1_1x1,0.95523643
layer4.0.conv2_1x1,0.9519272
layer4.0.conv3_3x3,0.98964775
layer4.0.conv4_1x1,0.9424782
layer4.0.conv5_1x1,0.9976959
layer4.0.shortcut.0,0.9979062
linear,0.0
