Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_10_ekfac_cifar10_100_res_224_gc_0_test_acc_82.89.pth,16.23,12.79
resnet25_small_normal_cifar10_rf_level_10_ekfac_cifar10_100_res_224_gc_0_test_acc_82.56.pth,14.47,10.56
resnet25_small_normal_cifar10_rf_level_10_ekfac_cifar10_100_res_224_gc_0_test_acc_82.83.pth,12.41,10.8
resnet25_small_normal_cifar10_rf_level_10_ekfac_cifar10_100_res_224_gc_0_test_acc_83.4.pth,14.52,12.42
resnet25_small_normal_cifar10_rf_level_10_ekfac_cifar10_100_res_224_gc_0_test_acc_83.18.pth,11.31,14.25
