layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.91064453
layer1.0.conv2_1x1,0.9223633
layer1.0.conv3_3x3,0.80281574
layer1.0.conv4_1x1,0.51953125
layer1.0.conv5_1x1,0.6157837
layer1.0.shortcut.0,0.7692871
layer2.0.conv1_1x1,0.8023987
layer2.0.conv2_1x1,0.77075195
layer2.0.conv3_3x3,0.7043389
layer2.0.conv4_1x1,0.3925171
layer2.0.conv5_1x1,0.5969391
layer2.0.shortcut.0,0.6500397
layer3.0.conv1_1x1,0.60601044
layer3.0.conv2_1x1,0.4898224
layer3.0.conv3_3x3,0.5769806
layer3.0.conv4_1x1,0.29670715
layer3.0.conv5_1x1,0.50572586
layer3.0.shortcut.0,0.69096947
layer3.1.conv1_1x1,0.554554
layer3.1.conv2_1x1,0.29301453
layer3.1.conv3_3x3,0.35028756
layer3.1.conv4_1x1,0.15943909
layer3.1.conv5_1x1,0.35863495
layer4.0.conv1_1x1,0.52015305
layer4.0.conv2_1x1,0.49142075
layer4.0.conv3_3x3,0.7004382
layer4.0.conv4_1x1,0.4999771
layer4.0.conv5_1x1,0.9205494
layer4.0.shortcut.0,0.96437836
linear,0.0
