layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.5957031
layer1.0.conv2_1x1,0.5559082
layer1.0.conv3_3x3,0.6990017
layer1.0.conv4_1x1,0.42407227
layer1.0.conv5_1x1,0.7078247
layer1.0.shortcut.0,0.4663086
layer2.0.conv1_1x1,0.48806763
layer2.0.conv2_1x1,0.380188
layer2.0.conv3_3x3,0.72251385
layer2.0.conv4_1x1,0.458313
layer2.0.conv5_1x1,0.74305725
layer2.0.shortcut.0,0.7730789
layer3.0.conv1_1x1,0.8216858
layer3.0.conv2_1x1,0.7266998
layer3.0.conv3_3x3,0.9295705
layer3.0.conv4_1x1,0.6958313
layer3.0.conv5_1x1,0.8464737
layer3.0.shortcut.0,0.90187836
layer3.1.conv1_1x1,0.9927826
layer3.1.conv2_1x1,0.98439026
layer3.1.conv3_3x3,0.9960785
layer3.1.conv4_1x1,0.96655273
layer3.1.conv5_1x1,0.97446823
layer4.0.conv1_1x1,0.969923
layer4.0.conv2_1x1,0.9626694
layer4.0.conv3_3x3,0.992388
layer4.0.conv4_1x1,0.8763428
layer4.0.conv5_1x1,0.98075104
layer4.0.shortcut.0,0.9818826
linear,0.0
