layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.85668945
layer1.0.conv2_1x1,0.9645996
layer1.0.conv3_3x3,0.9276259
layer1.0.conv4_1x1,0.69873047
layer1.0.conv5_1x1,0.7333374
layer1.0.shortcut.0,0.32312012
layer2.0.conv1_1x1,0.41238403
layer2.0.conv2_1x1,0.289917
layer2.0.conv3_3x3,0.49494088
layer2.0.conv4_1x1,0.2263794
layer2.0.conv5_1x1,0.5718994
layer2.0.shortcut.0,0.57902527
layer3.0.conv1_1x1,0.5745621
layer3.0.conv2_1x1,0.5068207
layer3.0.conv3_3x3,0.71960616
layer3.0.conv4_1x1,0.34742737
layer3.0.conv5_1x1,0.53336716
layer3.0.shortcut.0,0.6528568
layer3.1.conv1_1x1,0.7244339
layer3.1.conv2_1x1,0.54603577
layer3.1.conv3_3x3,0.71344674
layer3.1.conv4_1x1,0.3540039
layer3.1.conv5_1x1,0.4462738
layer4.0.conv1_1x1,0.4703617
layer4.0.conv2_1x1,0.40832138
layer4.0.conv3_3x3,0.6969261
layer4.0.conv4_1x1,0.33258057
layer4.0.conv5_1x1,0.82582855
layer4.0.shortcut.0,0.908082
linear,0.0
