layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.6672363
layer1.0.conv2_1x1,0.7236328
layer1.0.conv3_3x3,0.8092448
layer1.0.conv4_1x1,0.5932617
layer1.0.conv5_1x1,0.7814331
layer1.0.shortcut.0,0.74798584
layer2.0.conv1_1x1,0.88171387
layer2.0.conv2_1x1,0.850647
layer2.0.conv3_3x3,0.85406494
layer2.0.conv4_1x1,0.5949707
layer2.0.conv5_1x1,0.9049225
layer2.0.shortcut.0,0.9111328
layer3.0.conv1_1x1,0.9515381
layer3.0.conv2_1x1,0.9200134
layer3.0.conv3_3x3,0.9600457
layer3.0.conv4_1x1,0.7150116
layer3.0.conv5_1x1,0.9042702
layer3.0.shortcut.0,0.96128273
layer3.1.conv1_1x1,0.93852615
layer3.1.conv2_1x1,0.6990814
layer3.1.conv3_3x3,0.8089057
layer3.1.conv4_1x1,0.48718262
layer3.1.conv5_1x1,0.84285736
layer4.0.conv1_1x1,0.9474201
layer4.0.conv2_1x1,0.92546844
layer4.0.conv3_3x3,0.9854571
layer4.0.conv4_1x1,0.92266846
layer4.0.conv5_1x1,0.9992628
layer4.0.shortcut.0,0.9999366
linear,0.0
