,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.0,0.8379823565483093,0.8916782496603478,0.8379823565483093,0.8916782496603478,0.7374052405357361,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth
1,layer1.0.conv3_3x3,4096.0,0.02490234375,0.7976737022399902,0.8387157374966854,0.7976471781730652,0.8386945260040659,0.8611393570899963,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth
2,layer2.0.conv3_3x3,16384.0,0.00048828125,0.8638815879821777,0.9081471683611057,0.8638812303543091,0.90814681576169,0.928500771522522,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth
3,layer3.0.conv3_3x3,65536.0,0.00018310546875,0.7110911011695862,0.7475021274975105,0.7110907435417175,0.7475017527783746,0.9170719385147095,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth
4,layer3.1.conv3_3x3,65536.0,0.0041351318359375,0.8081832528114319,0.8495658290347935,0.8081820607185364,0.8495646073791603,0.9181464314460754,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth
5,layer4.0.conv3_3x3,262144.0,0.0,0.6754379868507385,0.7100193085374991,0.6754379868507385,0.7100193085374991,0.9564985036849976,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth
0,conv1,192.0,0.0,0.853251039981842,0.9079253135898442,0.853251039981842,0.9079253135898442,0.7644081711769104,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231572_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_63.98.pth
1,layer1.0.conv3_3x3,4096.0,0.430419921875,0.7422784566879272,0.7804702868863177,0.7420528531074524,0.7804329684707347,0.8239471912384033,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231572_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_63.98.pth
2,layer2.0.conv3_3x3,16384.0,0.0,0.8820586204528809,0.9272555980314663,0.8820586204528809,0.9272555980314663,0.9281061291694641,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231572_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_63.98.pth
3,layer3.0.conv3_3x3,65536.0,0.000152587890625,0.7266982197761536,0.7639083999755749,0.7266973257064819,0.7639074611652451,0.9195066690444946,/home/luisaam/Downloads/resnet_25_small_imagenet/resnet25_small_normal_small_imagenet_1731451265.2231572_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_63.98.pth
