Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3362828160.0,2298.01025390625,9.92,2267.907470703125,10.0
0,13451312640.0,5.340686798095703,11.7,6.0281596183776855,12.38
10,114336157440.0,24.30124855041504,21.74,13.289643287658691,23.19
20,215221002240.0,10.549708366394043,29.22,37.94584655761719,29.6
30,316105847040.0,11.98343563079834,31.22,28.105606079101562,34.19
40,416990691840.0,25.192461013793945,32.52,54.81801986694336,34.67
50,517875536640.0,54.29171371459961,34.0,35.8631591796875,36.35
60,618760381440.0,60.33983612060547,33.04,85.29280853271484,32.16
70,719645226240.0,79.6326675415039,37.82,60.57371520996094,38.55
80,820530071040.0,37.603302001953125,39.48,23.726299285888672,40.41
90,921414915840.0,34.448341369628906,39.96,50.336997985839844,40.85
100,1022299760640.0,57.45803451538086,41.64,65.2717514038086,40.78
110,1123184605440.0,63.60125732421875,41.82,61.540672302246094,41.99
120,1224069450240.0,72.47142791748047,41.64,58.84624099731445,41.96
130,1324954295040.0,31.229280471801758,44.18,17.23698616027832,44.99
140,1425839139840.0,55.738739013671875,44.94,37.788246154785156,44.7
150,1526723984640.0,37.81455612182617,45.48,55.058719635009766,44.39
160,1627608829440.0,117.27908325195312,40.78,136.26318359375,38.77
170,1728493674240.0,42.44228744506836,47.02,50.19405746459961,46.62
180,1829378519040.0,72.74068450927734,47.1,76.57035064697266,45.95
190,1930263363840.0,78.49940490722656,45.08,87.88381958007812,43.93
200,2021059724160.0,103.96836853027344,45.42,137.1842041015625,42.86
