Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131753488.0,0.6107523441314697,3.2246813930214557e-07,30.6,0.5713366866111755,2.963098779673601e-07,31.96
0,4084358128.0,0.6012601256370544,2.4229788664342777e-07,31.24,0.5625883340835571,2.924906539192307e-07,32.76
10,43610404528.0,0.4771895706653595,3.0190435040822194e-07,53.32,0.4448767602443695,3.4512441970946384e-07,54.89
20,83136450928.0,0.45858022570610046,2.8821924047406355e-07,58.14,0.425516813993454,3.5476270454637415e-07,59.68
30,122662497328.0,0.42474257946014404,3.3674311339382257e-07,67.44,0.3927481472492218,3.8835554505567416e-07,67.88
40,162188543728.0,0.3182300627231598,5.407692924563889e-07,85.8,0.295171856880188,6.829013727838174e-07,83.59
50,201714590128.0,0.2837575674057007,1.2597195109265158e-06,87.6,0.2935203015804291,1.8061450646200683e-06,84.77
60,241240636528.0,0.281785249710083,1.7044028481905116e-06,87.08,0.29719647765159607,2.205532382504316e-06,84.51
70,280766682928.0,0.2831859886646271,2.3924278593767667e-06,87.1,0.30757302045822144,3.1408453651238233e-06,84.18
80,320292729328.0,0.276385098695755,6.764827958249953e-06,86.0,0.3289848566055298,1.0096044206875376e-05,83.84
90,359818775728.0,0.23914258182048798,1.6959420463535935e-05,86.3,0.30384162068367004,2.104611849063076e-05,84.09
