;train accuracy;test accuracy;train-saturation_features-0;train-saturation_maxpool-logit-conv;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_maxpool-logit-conv;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier;average-train-sat;average-eval-sat
0;98.85000000000001;90.82;0.15625;0.328125;0.734375;0.7421875;0.859375;0.7109375;0.58203125;0.265625;0.1875;0.029296875;0.005859375;0.0078125;0.0078125;0.015625;0.021484375;0.01953125;0.015625;0.8;0.171875;0.34375;0.703125;0.734375;0.8515625;0.7109375;0.578125;0.26171875;0.18359375;0.029296875;0.005859375;0.0078125;0.0078125;0.013671875;0.021484375;0.01953125;0.015625;0.8;;
