Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,168470608.0,0.5707484483718872,1.8853950223274296e-07,14.06,0.543586790561676,3.0574761922252947e-07,15.57
0,5222588848.0,0.5033437609672546,3.2193236165767303e-07,16.74,0.4756937623023987,2.899822106883221e-07,19.11
10,55763771248.0,0.1586463898420334,2.7035312655243615e-07,65.84,0.1616876721382141,3.734240010544454e-07,67.77
20,106304953648.0,0.15859399735927582,5.397202471613127e-07,68.22,0.16158710420131683,4.0035746451394516e-07,69.4
30,156846136048.0,0.16168738901615143,4.184153397090995e-07,70.16,0.16755366325378418,4.616213118424639e-07,70.46
40,207387318448.0,0.1863967627286911,8.264944995062251e-07,72.7,0.19315776228904724,9.742620932229329e-07,71.96
50,257928500848.0,0.19126996397972107,1.8114122894985485e-06,71.6,0.19910316169261932,1.656988388276659e-06,72.0
60,308469683248.0,0.19115795195102692,1.446763803869544e-06,72.4,0.20028549432754517,1.8095716995958355e-06,71.74
70,359010865648.0,0.18997639417648315,2.53360963142768e-06,71.98,0.20055308938026428,2.2029380488675088e-06,71.71
80,409552048048.0,0.18086102604866028,3.5800567275146022e-06,71.78,0.19446957111358643,4.051731593790464e-06,71.84
90,460093230448.0,0.17141197621822357,9.340089491161052e-06,72.44,0.1910649836063385,6.124592346168356e-06,72.26
