Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143927536.0,0.899439811706543,3.952572114940267e-06,80.54,0.8030357956886292,3.571205979824299e-06,80.12
0,4461753616.0,0.4731801450252533,2.4195921923819697e-06,91.64,0.40188002586364746,2.3918951228552032e-06,88.73
10,47640014416.0,0.11370077729225159,4.995441031496739e-06,97.3,0.15499044954776764,3.851678229693789e-06,92.23
20,90818275216.0,0.10061749070882797,5.394184881879482e-06,97.36,0.1485942304134369,4.100933892914327e-06,92.35
30,133996536016.0,0.09445997327566147,4.139160864724545e-06,97.3,0.14111118018627167,4.542590886558173e-06,92.53
40,177174796816.0,0.07221201807260513,6.518275768030435e-06,97.54,0.12439383566379547,5.944356871623313e-06,92.73
50,220353057616.0,0.060747019946575165,7.452249974448932e-06,97.82,0.12379423528909683,7.3598148446762934e-06,92.8
60,263531318416.0,0.05466574802994728,7.1061417656892445e-06,98.06,0.12227816879749298,7.637941962457262e-06,92.8
70,306709579216.0,0.05812027305364609,6.007409865560476e-06,97.98,0.12277636677026749,8.04615319793811e-06,92.73
80,349887840016.0,0.05103306844830513,9.294300980400294e-06,98.02,0.12583068013191223,1.0261661373078823e-05,92.85
90,393066100816.0,0.04513964056968689,1.2564440112328157e-05,98.24,0.1270553022623062,1.1677760085149202e-05,92.94
