Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,57660059200.0,55.047119140625,59.0,55.0009880065918,55.1
0,74958076960.0,4.037519454956055,99.92,4.131465911865234,93.16
10,247938254560.0,0.4523426294326782,99.92,1.2200331687927246,93.36
20,420918432160.0,0.2663101553916931,99.92,1.3168199062347412,93.4
30,593898609760.0,0.2081054151058197,99.94,1.3559783697128296,93.45
40,766878787360.0,0.18229344487190247,100.0,1.3740390539169312,93.44
50,939858964960.0,0.1743038296699524,100.0,1.39436936378479,93.48
60,1112839142560.0,0.12439841032028198,99.98,1.37848961353302,93.5
70,1285819320160.0,0.1601737141609192,99.96,1.7854461669921875,93.43
80,1458799497760.0,0.08292090147733688,99.96,1.5830198526382446,93.45
90,1631779675360.0,0.07746672630310059,99.94,1.574060320854187,93.49
100,1787461835200.0,0.1309894174337387,99.94,1.6884078979492188,93.44
