Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,3.6862218379974365,30.78,3.7301177978515625,30.01
0,36586385280.0,0.946517825126648,73.2,0.8520185947418213,62.1
10,402450238080.0,0.32292696833610535,86.04,0.5735670328140259,69.23
20,768314090880.0,0.2614104151725769,89.38,0.6183596253395081,70.52
30,1134177943680.0,0.2706543803215027,91.58,0.6177647113800049,71.83
40,1500041796480.0,0.23603455722332,93.14,0.604077935218811,72.25
50,1865905649280.0,0.2147669494152069,94.64,0.621286153793335,72.68
60,2231769502080.0,0.23942023515701294,95.32,0.6407444477081299,73.02
70,2597633354880.0,0.24291440844535828,96.0,0.6958554983139038,73.35
80,2963497207680.0,0.21413621306419373,96.74,0.6373844146728516,73.4
90,3329361060480.0,0.2041277140378952,96.96,0.6817387938499451,73.34
100,3695224913280.0,0.18837687373161316,97.76,0.6691570281982422,73.6
101,3695224913280.0,0.1821107268333435,97.46,0.6691570281982422,73.6
