Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143474608.0,0.9281435012817383,3.4666743431444047e-06,79.16,0.8121504783630371,3.3846979476948036e-06,78.93
0,4447712848.0,0.4859561324119568,1.854798142630898e-06,91.58,0.4104488790035248,1.9001024611497996e-06,88.67
10,47490095248.0,0.12568776309490204,2.9225323032733286e-06,97.02,0.15188871324062347,2.284094307469786e-06,92.12
20,90532477648.0,0.12525230646133423,2.5543417905282695e-06,96.88,0.14350411295890808,2.458200469845906e-06,92.17
30,133574860048.0,0.11284942179918289,2.9489256121451035e-06,97.38,0.13151906430721283,2.785043989206315e-06,92.26
40,176617242448.0,0.08220456540584564,4.045421974296914e-06,97.42,0.1239294484257698,4.01244460590533e-06,92.43
50,219659624848.0,0.07026930898427963,5.825894731970038e-06,97.64,0.11140478402376175,5.43725946045015e-06,92.59
60,262702007248.0,0.06750933825969696,6.8136450863676146e-06,97.44,0.1092652827501297,5.724301445297897e-06,92.63
70,305744389648.0,0.06317377835512161,5.461486580315977e-06,97.34,0.11045119166374207,5.981518370390404e-06,92.62
80,348786772048.0,0.059086285531520844,7.397084573312895e-06,97.76,0.10194725543260574,7.800675120961387e-06,92.73
90,391829154448.0,0.06389455497264862,9.55031191551825e-06,97.82,0.10725758224725723,8.791298569121864e-06,92.81
