Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,61124358400.0,10.348374366760254,86.52,9.798773765563965,84.27
0,79473675520.0,6.530857086181641,93.82,6.432582855224609,89.51
10,262966846720.0,3.3324220180511475,95.36,3.447666645050049,90.27
20,446460017920.0,2.451589822769165,95.26,2.908057928085327,90.73
30,629953189120.0,1.6432443857192993,95.92,2.6215157508850098,90.95
40,813446360320.0,1.5065054893493652,96.42,2.5309298038482666,91.12
50,996939531520.0,1.6277987957000732,97.0,2.2945141792297363,91.55
60,1180432702720.0,1.3647743463516235,97.3,3.1204745769500732,91.61
70,1363925873920.0,1.0221807956695557,97.42,2.426853895187378,91.74
80,1547419045120.0,1.2319164276123047,97.6,2.3940577507019043,91.79
90,1730912216320.0,1.513584017753601,97.96,3.0916669368743896,92.02
100,1896056070400.0,1.5267435312271118,98.06,3.2330143451690674,91.93
