Name,Dense Accuracy,Pruned Accuracy,Dense ECE,Pruned ECE
resnet_small_normal_small_imagenet_seed.5_rf_level_8_recording_200_test_acc_49.5.pth,49.5,49.5,4.699615761637688,4.371681064367294
resnet_small_normal_small_imagenet_seed.6_rf_level_8_recording_200_test_acc_49.49.pth,49.49,49.28,4.949573427438736,4.850183427333832
resnet_small_normal_small_imagenet_seed.7_rf_level_8_recording_200_test_acc_49.22.pth,49.22,48.98,5.099931359291077,5.0521258264780045
resnet_small_normal_small_imagenet_seed.4_rf_level_8_recording_200_test_acc_49.1.pth,49.1,48.99,4.43275161087513,4.3907880783081055
