Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,114359488.0,0.540008008480072,6.552677405124996e-07,75.86,0.5135490298271179,7.145612244130461e-07,76.94
0,3545144128.0,0.49713340401649475,5.517075010175176e-07,80.9,0.4765782654285431,6.965239549572289e-07,80.22
10,37852990528.0,0.2440311759710312,6.241797905204294e-07,95.02,0.24777376651763916,5.920746843912639e-07,90.66
20,72160836928.0,0.234409898519516,4.934036610393377e-07,94.66,0.23782356083393097,5.834414764649409e-07,90.76
30,106468683328.0,0.2180604636669159,7.181803880484949e-07,94.66,0.22614580392837524,6.157485472613189e-07,90.88
40,140776529728.0,0.18779341876506805,1.2092187944290345e-06,94.24,0.20079749822616577,9.127651878770848e-07,90.55
50,175084376128.0,0.17043069005012512,1.131372869167535e-06,94.44,0.1856974959373474,1.401255417476932e-06,90.42
60,209392222528.0,0.1654486060142517,1.7270288026338676e-06,93.98,0.1805168241262436,1.4840120456938166e-06,90.34
70,243700068928.0,0.16107343137264252,1.40800921144546e-06,93.88,0.1791663020849228,1.687813437456498e-06,90.26
80,278007915328.0,0.13653214275836945,2.7362548280507326e-06,93.74,0.16176638007164001,2.4947112251538783e-06,90.22
90,312315761728.0,0.11924251168966293,3.88841408494045e-06,94.1,0.15821082890033722,3.452091277722502e-06,90.31
